Facies,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,FaciesLabels
8,15_9_G,2988.5,20.172,0.903,1.022,6.449,4.809,2,0.6,PS
4,15_9_G,2989.0,26.953000000000003,0.9490000000000001,2.365,7.108,4.602,2,0.5,SiSh
5,15_9_G,2989.5,37.594,0.9309999999999999,2.8369999999999997,7.124,4.586,2,0.4,MS
5,15_9_G,2990.0,41.188,0.838,2.13,6.756,5.32,2,0.3,MS
5,15_9_G,2990.5,43.531000000000006,0.684,1.6669999999999998,5.608,5.254,2,0.2,MS
6,15_9_G,2991.0,42.593999999999994,0.524,2.7460000000000004,8.29,3.469,2,0.1,WS
6,15_9_G,2991.5,54.031000000000006,0.385,3.715,15.084000000000001,2.94,1,1.0,WS
3,15_9_G,2992.0,69.5,0.26899999999999996,6.086,22.478,2.617,1,0.875,FSiS
3,15_9_G,2992.5,74.625,0.182,6.257000000000001,24.017,2.855,1,0.75,FSiS
3,15_9_G,2993.0,63.75,0.114,7.445,23.609,2.9139999999999997,1,0.625,FSiS
3,15_9_G,2993.5,49.468999999999994,0.055999999999999994,9.376,23.826999999999998,2.998,1,0.5,FSiS
3,15_9_G,2994.0,47.656000000000006,0.012,9.334,24.357,3.092,1,0.375,FSiS
3,15_9_G,2994.5,49.375,-0.013000000000000001,8.292,23.544,3.1910000000000003,1,0.25,FSiS
4,15_9_G,2995.0,48.031000000000006,-0.019,5.381,20.059,3.592,1,0.125,SiSh
8,15_9_G,2995.5,43.25,-0.012,3.818,17.813,4.191,2,1.0,PS
8,15_9_G,2996.0,35.844,0.013999999999999999,2.117,17.024,4.93,2,0.972,PS
8,15_9_G,2996.5,28.859,0.046,1.619,17.326,5.102,2,0.9440000000000001,PS
8,15_9_G,2997.0,22.609,0.077,1.6740000000000002,17.955,5.156000000000001,2,0.917,PS
8,15_9_G,2997.5,22.188000000000002,0.098,1.6740000000000002,17.955,5.156000000000001,2,0.889,PS
8,15_9_G,2998.0,22.266,0.102,0.8859999999999999,17.962,5.254,2,0.861,PS
8,15_9_G,2998.5,30.328000000000003,0.098,0.40399999999999997,18.053,5.102,2,0.833,PS
8,15_9_G,2999.0,35.313,0.1,0.10300000000000001,17.524,4.805,2,0.8059999999999999,PS
8,15_9_G,2999.5,46.313,0.11800000000000001,0.657,17.166,4.613,2,0.778,PS
8,15_9_G,3000.0,56.593999999999994,0.152,0.772,17.392,5.074,2,0.75,PS
8,15_9_G,3000.5,64.938,0.192,0.79,16.153,6.371,2,0.722,PS
8,15_9_G,3001.0,65.0,0.225,1.0959999999999999,13.26,8.062999999999999,2,0.6940000000000001,PS
8,15_9_G,3001.5,66.438,0.249,2.656,9.112,7.172000000000001,2,0.667,PS
8,15_9_G,3002.0,80.5,0.265,4.468,7.153,6.093999999999999,2,0.639,PS
8,15_9_G,3002.5,93.31299999999999,0.282,5.942,8.17,5.77,2,0.611,PS
8,15_9_G,3003.0,103.125,0.295,5.154,11.154000000000002,5.332000000000001,2,0.583,PS
8,15_9_G,3003.5,114.25,0.281,4.109,14.104000000000001,5.07,2,0.556,PS
8,15_9_G,3004.0,131.625,0.252,2.51,15.703,5.093999999999999,2,0.528,PS
8,15_9_G,3004.5,141.75,0.22,1.815,16.154,5.465,2,0.5,PS
8,15_9_G,3005.0,129.5,0.192,1.351,15.69,5.82,2,0.47200000000000003,PS
8,15_9_G,3005.5,120.25,0.17600000000000002,1.3030000000000002,15.982000000000001,5.324,2,0.444,PS
8,15_9_G,3006.0,106.625,0.172,2.035,16.374000000000002,5.129,2,0.41700000000000004,PS
8,15_9_G,3006.5,105.0,0.18,2.762,16.867,4.633,2,0.389,PS
8,15_9_G,3007.0,97.43799999999999,0.19399999999999998,2.51,16.387,4.77,2,0.361,PS
8,15_9_G,3007.5,97.68799999999999,0.215,1.906,15.672,4.754,2,0.33299999999999996,PS
5,15_9_G,3008.0,105.875,0.243,1.906,15.672,4.754,2,0.306,MS
5,15_9_G,3008.5,135.625,0.27899999999999997,1.3130000000000002,15.190999999999999,5.074,2,0.278,MS
5,15_9_G,3009.0,164.25,0.32299999999999995,1.41,14.264000000000001,4.984,2,0.25,MS
5,15_9_G,3009.5,168.375,0.376,1.364,13.527999999999999,4.836,2,0.222,MS
8,15_9_G,3010.0,137.875,0.434,0.981,12.349,4.977,2,0.19399999999999998,PS
8,15_9_G,3010.5,98.18799999999999,0.484,0.99,12.242,5.039,2,0.16699999999999998,PS
8,15_9_G,3011.0,79.188,0.519,0.655,11.796,5.141,2,0.139,PS
6,15_9_G,3011.5,76.188,0.529,-0.09300000000000001,10.591,4.699,2,0.111,WS
6,15_9_G,3012.0,88.25,0.52,-0.871,9.123,4.574,2,0.083,WS
8,15_9_G,3012.5,102.75,0.512,0.179,8.805,4.602,2,0.055999999999999994,PS
8,15_9_G,3013.0,107.56299999999999,0.517,3.99,11.585999999999999,4.754,2,0.027999999999999997,PS
3,15_9_G,3013.5,110.93799999999999,0.517,8.549,14.888,3.9,1,1.0,FSiS
3,15_9_G,3014.0,104.0,0.501,9.149,16.974,3.2310000000000003,1,0.9740000000000001,FSiS
3,15_9_G,3014.5,98.56299999999999,0.474,5.5520000000000005,18.862000000000002,2.7439999999999998,1,0.9470000000000001,FSiS
3,15_9_G,3015.0,91.125,0.447,3.698,17.347,2.805,1,0.9209999999999999,FSiS
3,15_9_G,3015.5,93.125,0.425,3.835,16.233,3.076,1,0.895,FSiS
3,15_9_G,3016.0,101.93799999999999,0.42200000000000004,6.1770000000000005,15.259,3.545,1,0.868,FSiS
3,15_9_G,3016.5,107.31299999999999,0.426,6.5329999999999995,16.416,3.492,1,0.8420000000000001,FSiS
3,15_9_G,3017.0,112.56299999999999,0.424,7.422000000000001,17.188,3.3810000000000002,1,0.816,FSiS
3,15_9_G,3017.5,110.375,0.42700000000000005,6.891,16.546,3.2889999999999997,1,0.789,FSiS
3,15_9_G,3018.0,113.5,0.434,8.294,16.803,3.1839999999999997,1,0.763,FSiS
3,15_9_G,3018.5,107.93799999999999,0.43799999999999994,7.729,18.296,3.16,1,0.737,FSiS
3,15_9_G,3019.0,103.5,0.44799999999999995,7.8260000000000005,19.762,3.15,1,0.711,FSiS
3,15_9_G,3019.5,100.25,0.467,5.943,19.253,3.2110000000000003,1,0.684,FSiS
3,15_9_G,3020.0,94.5,0.483,5.733,18.242,3.299,1,0.6579999999999999,FSiS
3,15_9_G,3020.5,94.0,0.502,5.627999999999999,16.54,3.625,1,0.632,FSiS
2,15_9_G,3021.0,91.18799999999999,0.526,6.157,16.840999999999998,3.656,1,0.605,CSiS
2,15_9_G,3021.5,89.93799999999999,0.545,6.614,16.725,3.83,1,0.579,CSiS
3,15_9_G,3022.0,86.5,0.562,7.712999999999999,17.14,3.617,1,0.5529999999999999,FSiS
3,15_9_G,3022.5,77.938,0.5760000000000001,7.04,15.665,3.609,1,0.526,FSiS
2,15_9_G,3023.0,76.813,0.5820000000000001,6.162000000000001,14.443,3.682,1,0.5,CSiS
2,15_9_G,3023.5,77.688,0.585,4.795,13.075999999999999,3.8360000000000003,1,0.474,CSiS
2,15_9_G,3024.0,77.563,0.593,4.761,13.159,4.262,1,0.447,CSiS
2,15_9_G,3024.5,78.563,0.595,4.461,12.97,4.102,1,0.42100000000000004,CSiS
2,15_9_G,3025.0,76.0,0.593,4.4110000000000005,13.265,3.957,1,0.395,CSiS
2,15_9_G,3025.5,80.688,0.591,4.974,12.799000000000001,3.75,1,0.368,CSiS
2,15_9_G,3026.0,82.125,0.585,6.129,13.158,3.8710000000000004,1,0.342,CSiS
2,15_9_G,3026.5,84.5,0.57,6.155,13.523,3.9730000000000003,1,0.316,CSiS
2,15_9_G,3027.0,86.68799999999999,0.557,5.999,13.484000000000002,3.674,1,0.289,CSiS
2,15_9_G,3027.5,87.25,0.546,5.8839999999999995,13.597999999999999,3.596,1,0.263,CSiS
2,15_9_G,3028.0,87.375,0.531,6.392,13.187999999999999,3.467,1,0.237,CSiS
2,15_9_G,3028.5,87.0,0.518,5.941,13.883,3.676,1,0.21100000000000002,CSiS
2,15_9_G,3029.0,97.375,0.519,7.357,15.299000000000001,3.641,1,0.184,CSiS
2,15_9_G,3029.5,100.56299999999999,0.515,6.8420000000000005,17.865,3.365,1,0.158,CSiS
2,15_9_G,3030.0,102.625,0.516,6.555,18.152,3.242,1,0.132,CSiS
2,15_9_G,3030.5,93.75,0.53,3.7880000000000003,17.209,3.176,1,0.105,CSiS
3,15_9_G,3031.0,94.93799999999999,0.562,6.042999999999999,16.955,3.318,1,0.079,FSiS
8,15_9_G,3031.5,81.125,0.597,5.83,19.023,3.1310000000000002,1,0.053,PS
8,15_9_G,3032.0,58.188,0.643,6.517,15.26,3.3339999999999996,1,0.026000000000000002,PS
8,15_9_G,3032.5,32.969,0.69,2.971,11.14,3.5180000000000002,2,1.0,PS
8,15_9_G,3033.0,20.969,0.7340000000000001,2.5780000000000003,6.747999999999999,4.121,2,0.991,PS
8,15_9_G,3033.5,14.460999999999999,0.782,1.403,6.947,4.0,2,0.982,PS
8,15_9_G,3034.0,13.609000000000002,0.8590000000000001,0.948,7.059,4.305,2,0.973,PS
8,15_9_G,3034.5,13.25,0.9079999999999999,-0.063,7.534,4.555,2,0.9640000000000001,PS
8,15_9_G,3035.0,19.219,0.909,0.336,7.476,4.731,2,0.955,PS
8,15_9_G,3035.5,19.641,0.888,0.8420000000000001,7.41,3.815,2,0.946,PS
5,15_9_G,3036.0,24.266,0.862,1.4369999999999998,6.864,3.117,2,0.938,MS
5,15_9_G,3036.5,26.141,0.818,1.16,7.727,2.75,2,0.929,MS
5,15_9_G,3037.0,29.594,0.773,2.3480000000000003,8.687000000000001,2.957,2,0.92,MS
5,15_9_G,3037.5,32.938,0.7340000000000001,3.005,10.374,3.0780000000000003,2,0.9109999999999999,MS
5,15_9_G,3038.0,36.844,0.6970000000000001,3.034,12.005,3.283,2,0.902,MS
5,15_9_G,3038.5,44.188,0.667,2.897,12.435,3.1719999999999997,2,0.893,MS
5,15_9_G,3039.0,50.625,0.6609999999999999,3.8489999999999998,12.703,3.031,2,0.884,MS
4,15_9_G,3039.5,57.0,0.672,5.3389999999999995,12.825,2.932,2,0.875,SiSh
4,15_9_G,3040.0,57.468999999999994,0.69,5.763999999999999,13.132,2.943,2,0.866,SiSh
4,15_9_G,3040.5,48.531000000000006,0.7090000000000001,5.242999999999999,12.384,3.182,2,0.857,SiSh
5,15_9_G,3041.0,40.469,0.728,3.199,10.228,3.137,2,0.848,MS
6,15_9_G,3041.5,32.813,0.752,1.314,8.11,3.3560000000000003,2,0.8390000000000001,WS
5,15_9_G,3042.0,38.563,0.79,0.809,6.809,3.557,2,0.83,MS
5,15_9_G,3042.5,46.906000000000006,0.8440000000000001,1.9240000000000002,7.696000000000001,3.4810000000000003,2,0.821,MS
5,15_9_G,3043.0,54.593999999999994,0.8959999999999999,2.275,8.613999999999999,3.3539999999999996,2,0.813,MS
5,15_9_G,3043.5,51.218999999999994,0.9309999999999999,1.239,8.38,3.443,2,0.804,MS
5,15_9_G,3044.0,40.688,0.94,-0.242,6.443,3.8710000000000004,2,0.795,MS
5,15_9_G,3044.5,34.406,0.9390000000000001,-0.591,5.181,4.105,2,0.7859999999999999,MS
5,15_9_G,3045.0,31.296999999999997,0.95,-0.182,4.333,4.109,2,0.777,MS
5,15_9_G,3045.5,36.469,0.9670000000000001,0.16899999999999998,4.567,4.125,2,0.768,MS
5,15_9_G,3046.0,38.906,0.972,0.217,4.959,4.098,2,0.759,MS
5,15_9_G,3046.5,41.906000000000006,0.9690000000000001,0.11699999999999999,5.888999999999999,3.783,2,0.75,MS
5,15_9_G,3047.0,38.719,0.9570000000000001,0.069,6.181,3.594,2,0.741,MS
5,15_9_G,3047.5,38.125,0.938,0.28800000000000003,6.744,3.57,2,0.732,MS
5,15_9_G,3048.0,41.968999999999994,0.915,0.516,6.516,3.65,2,0.723,MS
5,15_9_G,3048.5,45.031000000000006,0.89,1.186,6.04,3.955,2,0.7140000000000001,MS
5,15_9_G,3049.0,47.125,0.8640000000000001,2.279,5.191,4.242,2,0.705,MS
5,15_9_G,3049.5,57.75,0.838,1.9480000000000002,7.0360000000000005,4.402,2,0.696,MS
4,15_9_G,3050.0,68.375,0.82,2.926,9.037,4.383,2,0.688,SiSh
6,15_9_G,3050.5,77.313,0.8140000000000001,3.614,10.644,4.172,2,0.679,WS
6,15_9_G,3051.0,66.313,0.815,4.063,10.975999999999999,4.207,2,0.67,WS
8,15_9_G,3051.5,61.406000000000006,0.8109999999999999,3.1860000000000004,9.753,4.066,2,0.6609999999999999,PS
8,15_9_G,3052.0,62.438,0.8079999999999999,2.053,8.738,4.172,2,0.652,PS
8,15_9_G,3052.5,80.875,0.8059999999999999,1.712,7.712000000000001,3.951,2,0.643,PS
8,15_9_G,3053.0,96.5,0.8170000000000001,1.956,7.272,3.963,2,0.634,PS
8,15_9_G,3053.5,120.18799999999999,0.8390000000000001,2.635,7.0329999999999995,3.877,2,0.625,PS
8,15_9_G,3054.0,165.625,0.868,3.205,7.147,4.148,2,0.616,PS
4,15_9_G,3054.5,219.375,0.89,3.5039999999999996,8.019,4.023,2,0.607,SiSh
4,15_9_G,3055.0,247.5,0.909,3.195,8.622,3.885,2,0.598,SiSh
4,15_9_G,3055.5,216.75,0.92,2.845,8.728,3.818,2,0.589,SiSh
4,15_9_G,3056.0,166.625,0.927,2.713,8.029,4.027,2,0.58,SiSh
4,15_9_G,3056.5,119.06299999999999,0.9329999999999999,2.6889999999999996,8.005,4.422,2,0.5710000000000001,SiSh
4,15_9_G,3057.0,96.56299999999999,0.9390000000000001,2.528,7.726,4.468999999999999,2,0.563,SiSh
4,15_9_G,3057.5,78.188,0.9390000000000001,2.023,8.134,4.371,2,0.5539999999999999,SiSh
4,15_9_G,3058.0,78.188,0.938,2.249,8.249,4.062,2,0.545,SiSh
4,15_9_G,3058.5,70.75,0.9359999999999999,2.249,8.249,4.062,2,0.536,SiSh
4,15_9_G,3059.0,61.5,0.932,2.12,8.231,4.137,2,0.527,SiSh
4,15_9_G,3059.5,56.813,0.9259999999999999,1.909,8.248,4.105,2,0.518,SiSh
4,15_9_G,3060.0,52.281000000000006,0.9209999999999999,1.109,8.022,3.965,2,0.509,SiSh
4,15_9_G,3060.5,48.438,0.9129999999999999,1.534,8.329,3.674,2,0.5,SiSh
3,15_9_I,2826.0,76.34,0.7190000000000001,7.8,11.0,3.7,1,1.0,FSiS
3,15_9_I,2826.5,83.74,0.688,9.7,12.55,3.4,1,0.977,FSiS
3,15_9_I,2827.0,83.19,0.664,10.1,11.95,3.4,1,0.953,FSiS
3,15_9_I,2827.5,80.44,0.648,10.1,11.15,3.4,1,0.93,FSiS
3,15_9_I,2828.0,75.42,0.648,9.3,11.45,3.3,1,0.907,FSiS
3,15_9_I,2828.5,71.5,0.6629999999999999,9.2,11.6,3.3,1,0.884,FSiS
3,15_9_I,2829.0,69.63,0.685,8.7,11.35,3.3,1,0.86,FSiS
3,15_9_I,2829.5,70.01,0.705,8.6,11.1,3.4,1,0.8370000000000001,FSiS
3,15_9_I,2830.0,67.56,0.7170000000000001,8.6,10.8,3.4,1,0.8140000000000001,FSiS
3,15_9_I,2830.5,67.33,0.7190000000000001,7.3,10.75,3.4,1,0.7909999999999999,FSiS
3,15_9_I,2831.0,64.77,0.718,6.3,10.45,3.3,1,0.767,FSiS
3,15_9_I,2831.5,64.8,0.715,5.7,10.05,3.4,1,0.7440000000000001,FSiS
2,15_9_I,2832.0,66.25,0.716,4.9,10.45,3.5,1,0.721,CSiS
2,15_9_I,2832.5,66.55,0.7190000000000001,6.4,10.4,3.5,1,0.698,CSiS
2,15_9_I,2833.0,66.13,0.723,7.9,9.85,3.5,1,0.674,CSiS
2,15_9_I,2833.5,65.54,0.723,8.1,8.65,3.5,1,0.6509999999999999,CSiS
2,15_9_I,2834.0,63.07,0.721,5.5,7.75,3.5,1,0.628,CSiS
2,15_9_I,2834.5,59.71,0.72,3.7,7.05,3.4,1,0.605,CSiS
2,15_9_I,2835.0,57.86,0.721,2.2,7.1,3.3,1,0.581,CSiS
2,15_9_I,2835.5,54.8,0.723,1.0,7.4,3.3,1,0.5579999999999999,CSiS
2,15_9_I,2836.0,51.8,0.722,0.6,7.5,3.3,1,0.535,CSiS
2,15_9_I,2836.5,52.62,0.7170000000000001,1.3,7.45,3.3,1,0.512,CSiS
2,15_9_I,2837.0,53.66,0.706,1.5,7.85,3.4,1,0.488,CSiS
2,15_9_I,2837.5,55.79,0.688,2.1,8.25,3.3,1,0.465,CSiS
2,15_9_I,2838.0,58.54,0.6659999999999999,2.1,8.85,3.2,1,0.442,CSiS
2,15_9_I,2838.5,60.95,0.639,2.1,9.65,3.3,1,0.419,CSiS
2,15_9_I,2839.0,66.56,0.613,3.7,10.65,3.3,1,0.395,CSiS
2,15_9_I,2839.5,70.88,0.589,5.6,11.4,3.2,1,0.37200000000000005,CSiS
2,15_9_I,2840.0,71.57,0.5710000000000001,6.3,12.45,3.1,1,0.349,CSiS
3,15_9_I,2840.5,72.53,0.555,6.3,13.45,3.2,1,0.326,FSiS
3,15_9_I,2841.0,67.99,0.542,6.1,14.35,3.1,1,0.302,FSiS
2,15_9_I,2841.5,60.31,0.525,5.0,14.1,3.2,1,0.27899999999999997,CSiS
2,15_9_I,2842.0,55.52,0.504,6.3,11.55,3.2,1,0.256,CSiS
2,15_9_I,2842.5,56.07,0.486,5.0,11.0,3.2,1,0.233,CSiS
2,15_9_I,2843.0,62.67,0.473,-2.6,15.8,3.2,1,0.209,CSiS
2,15_9_I,2843.5,66.9,0.47100000000000003,-2.2,21.4,3.2,1,0.18600000000000003,CSiS
2,15_9_I,2844.0,68.54,0.47700000000000004,3.1,24.25,3.2,1,0.163,CSiS
2,15_9_I,2844.5,68.7,0.483,3.3,22.85,3.2,1,0.14,CSiS
5,15_9_I,2845.0,63.2,0.489,9.5,17.25,3.4,2,0.11599999999999999,MS
5,15_9_I,2845.5,60.33,0.493,11.6,15.6,3.7,2,0.09300000000000001,MS
5,15_9_I,2846.0,58.16,0.491,12.7,14.35,3.8,2,0.07,MS
5,15_9_I,2846.5,52.61,0.48100000000000004,9.9,11.45,3.9,2,0.047,MS
3,15_9_I,2847.0,45.72,0.46399999999999997,5.2,8.8,3.9,1,0.023,FSiS
6,15_9_I,2847.5,35.92,0.441,4.5,7.95,4.0,2,1.0,WS
6,15_9_I,2848.0,26.62,0.42200000000000004,3.6,10.7,4.3,2,0.988,WS
7,15_9_I,2848.5,24.14,0.39799999999999996,5.9,12.55,4.0,2,0.976,D
7,15_9_I,2849.0,24.36,0.375,6.5,12.95,3.9,2,0.963,D
7,15_9_I,2849.5,23.28,0.35,6.5,11.85,4.1,2,0.951,D
7,15_9_I,2850.0,25.7,0.33399999999999996,7.7,10.95,4.1,2,0.9390000000000001,D
7,15_9_I,2850.5,28.2,0.336,8.2,11.2,3.7,2,0.927,D
7,15_9_I,2851.0,28.35,0.35200000000000004,8.8,12.1,3.7,2,0.915,D
7,15_9_I,2851.5,31.71,0.377,9.0,12.8,3.6,2,0.902,D
7,15_9_I,2852.0,35.52,0.405,9.1,12.75,3.3,2,0.89,D
7,15_9_I,2852.5,39.11,0.431,9.3,12.55,3.2,2,0.878,D
5,15_9_I,2853.0,44.57,0.45799999999999996,10.4,12.4,3.2,2,0.866,MS
5,15_9_I,2853.5,54.42,0.49,11.1,12.35,3.1,2,0.8540000000000001,MS
5,15_9_I,2854.0,61.72,0.53,10.9,13.15,3.1,2,0.841,MS
5,15_9_I,2854.5,66.81,0.5770000000000001,11.9,13.55,3.1,2,0.8290000000000001,MS
4,15_9_I,2855.0,74.17,0.628,11.8,13.5,3.2,2,0.8170000000000001,SiSh
4,15_9_I,2855.5,82.18,0.679,9.2,12.5,3.5,2,0.805,SiSh
4,15_9_I,2856.0,85.67,0.725,5.8,9.4,3.6,2,0.7929999999999999,SiSh
4,15_9_I,2856.5,87.06,0.7609999999999999,1.6,6.3,3.8,2,0.78,SiSh
4,15_9_I,2857.0,84.2,0.792,-1.2,4.6,3.8,2,0.768,SiSh
8,15_9_I,2857.5,83.45,0.823,-1.9,4.35,3.9,2,0.7559999999999999,PS
8,15_9_I,2858.0,90.42,0.86,-1.3,5.75,3.9,2,0.7440000000000001,PS
6,15_9_I,2858.5,100.83,0.898,1.7,7.65,3.8,2,0.732,WS
4,15_9_I,2859.0,108.34,0.93,4.9,9.65,3.9,2,0.72,SiSh
4,15_9_I,2859.5,107.75,0.946,6.5,9.85,3.9,2,0.7070000000000001,SiSh
4,15_9_I,2860.0,92.63,0.945,5.3,8.55,3.8,2,0.695,SiSh
4,15_9_I,2860.5,70.46,0.935,1.9,6.25,3.7,2,0.6829999999999999,SiSh
8,15_9_I,2861.0,55.67,0.924,-0.5,4.65,3.7,2,0.6709999999999999,PS
8,15_9_I,2861.5,49.35,0.919,-1.2,4.1,3.6,2,0.659,PS
8,15_9_I,2862.0,46.82,0.9179999999999999,-1.0,4.8,3.6,2,0.6459999999999999,PS
8,15_9_I,2862.5,48.11,0.91,-0.1,6.65,3.8,2,0.634,PS
5,15_9_I,2863.0,51.66,0.8859999999999999,1.5,8.65,3.7,2,0.622,MS
5,15_9_I,2863.5,49.73,0.847,3.2,10.1,3.6,2,0.61,MS
5,15_9_I,2864.0,51.46,0.8009999999999999,4.1,11.25,3.6,2,0.598,MS
4,15_9_I,2864.5,54.67,0.757,5.0,12.1,3.6,2,0.585,SiSh
4,15_9_I,2865.0,56.96,0.721,5.2,12.4,3.6,2,0.573,SiSh
4,15_9_I,2865.5,58.67,0.693,6.2,12.7,3.6,2,0.561,SiSh
4,15_9_I,2866.0,61.19,0.675,6.6,12.9,3.6,2,0.5489999999999999,SiSh
4,15_9_I,2866.5,60.77,0.6659999999999999,6.7,13.25,3.7,2,0.537,SiSh
4,15_9_I,2867.0,60.99,0.6609999999999999,6.2,13.5,3.7,2,0.524,SiSh
4,15_9_I,2867.5,63.65,0.6579999999999999,6.1,13.75,3.6,2,0.512,SiSh
4,15_9_I,2868.0,66.98,0.654,6.0,13.8,3.5,2,0.5,SiSh
4,15_9_I,2868.5,68.44,0.6459999999999999,5.5,14.35,3.5,2,0.488,SiSh
4,15_9_I,2869.0,71.39,0.638,5.0,14.8,3.4,2,0.47600000000000003,SiSh
4,15_9_I,2869.5,73.08,0.63,5.2,14.5,3.3,2,0.46299999999999997,SiSh
4,15_9_I,2870.0,71.86,0.624,4.9,14.75,3.3,2,0.451,SiSh
4,15_9_I,2870.5,71.83,0.623,5.2,14.9,3.3,2,0.439,SiSh
4,15_9_I,2871.0,70.27,0.624,5.8,15.1,3.3,2,0.42700000000000005,SiSh
4,15_9_I,2871.5,69.65,0.626,6.2,14.8,3.4,2,0.415,SiSh
4,15_9_I,2872.0,66.78,0.631,5.7,14.15,3.5,2,0.402,SiSh
4,15_9_I,2872.5,64.06,0.638,5.9,12.95,3.5,2,0.39,SiSh
4,15_9_I,2873.0,60.24,0.6509999999999999,5.1,11.65,3.5,2,0.37799999999999995,SiSh
4,15_9_I,2873.5,58.25,0.667,4.2,11.4,3.4,2,0.366,SiSh
6,15_9_I,2874.0,56.79,0.687,3.5,10.95,3.4,2,0.354,WS
6,15_9_I,2874.5,58.0,0.703,1.8,10.5,3.3,2,0.341,WS
6,15_9_I,2875.0,60.75,0.71,0.8,10.6,3.3,2,0.32899999999999996,WS
4,15_9_I,2875.5,64.48,0.7070000000000001,2.5,10.45,3.4,2,0.317,SiSh
4,15_9_I,2876.0,65.37,0.693,4.1,10.25,3.5,2,0.305,SiSh
4,15_9_I,2876.5,65.84,0.672,3.2,10.8,3.4,2,0.293,SiSh
4,15_9_I,2877.0,67.38,0.65,2.7,11.45,3.3,2,0.28,SiSh
4,15_9_I,2877.5,67.07,0.626,3.0,12.0,3.2,2,0.268,SiSh
4,15_9_I,2878.0,65.28,0.603,3.6,12.8,3.0,2,0.256,SiSh
4,15_9_I,2878.5,65.26,0.58,3.3,13.75,2.9,2,0.244,SiSh
4,15_9_I,2879.0,63.4,0.5589999999999999,3.1,13.85,2.9,2,0.23199999999999998,SiSh
4,15_9_I,2879.5,64.1,0.544,3.0,13.9,2.8,2,0.22,SiSh
4,15_9_I,2880.0,66.77,0.542,2.7,14.45,2.8,2,0.207,SiSh
4,15_9_I,2880.5,69.72,0.5539999999999999,3.2,14.8,2.9,2,0.195,SiSh
4,15_9_I,2881.0,71.0,0.58,4.4,15.2,3.1,2,0.183,SiSh
4,15_9_I,2881.5,69.77,0.617,5.9,14.65,3.3,2,0.171,SiSh
4,15_9_I,2882.0,64.39,0.665,5.5,12.45,3.6,2,0.159,SiSh
4,15_9_I,2882.5,60.94,0.721,4.9,9.45,4.0,2,0.146,SiSh
4,15_9_I,2883.0,56.89,0.785,3.4,7.1,4.3,2,0.134,SiSh
6,15_9_I,2883.5,54.2,0.856,2.7,5.45,4.5,2,0.122,WS
6,15_9_I,2884.0,53.14,0.9229999999999999,1.3,4.35,4.5,2,0.11,WS
6,15_9_I,2884.5,52.7,0.961,0.9,3.45,4.3,2,0.098,WS
6,15_9_I,2885.0,51.93,0.946,0.7,3.65,4.1,2,0.085,WS
8,15_9_I,2885.5,56.1,0.887,1.1,4.55,4.0,2,0.073,PS
8,15_9_I,2886.0,61.49,0.805,2.5,5.95,3.7,2,0.061,PS
5,15_9_I,2886.5,68.77,0.725,3.8,8.1,3.4,2,0.049,MS
5,15_9_I,2887.0,78.57,0.6579999999999999,-0.6,14.2,3.2,2,0.037000000000000005,MS
5,15_9_I,2887.5,85.47,0.61,-2.5,21.35,3.0,2,0.024,MS
5,15_9_I,2888.0,88.63,0.583,-0.6,28.2,3.0,2,0.012,MS
2,15_9_I,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1.0,CSiS
3,15_9_I,2889.0,84.66,0.5670000000000001,0.2,30.2,3.1,1,0.968,FSiS
3,15_9_I,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935,FSiS
3,15_9_I,2890.0,69.35,0.595,-0.7,18.45,3.5,1,0.903,FSiS
3,15_9_I,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871,FSiS
3,15_9_I,2891.0,59.01,0.675,7.8,9.3,4.0,1,0.8390000000000001,FSiS
3,15_9_I,2891.5,59.94,0.7190000000000001,8.8,8.0,4.1,1,0.8059999999999999,FSiS
3,15_9_I,2892.0,61.89,0.75,6.5,9.45,4.0,1,0.774,FSiS
3,15_9_I,2892.5,63.84,0.763,6.0,10.1,3.8,1,0.742,FSiS
3,15_9_I,2893.0,65.13,0.76,6.8,10.7,3.8,1,0.71,FSiS
3,15_9_I,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677,FSiS
3,15_9_I,2894.0,64.98,0.728,7.3,11.25,3.7,1,0.645,FSiS
3,15_9_I,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613,FSiS
3,15_9_I,2895.0,61.3,0.7020000000000001,6.7,10.65,3.6,1,0.581,FSiS
3,15_9_I,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.5479999999999999,FSiS
3,15_9_I,2896.0,54.86,0.691,4.8,9.9,3.4,1,0.516,FSiS
3,15_9_I,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484,FSiS
2,15_9_I,2897.0,50.25,0.682,1.9,8.85,3.1,1,0.452,CSiS
2,15_9_I,2897.5,49.94,0.6709999999999999,1.0,8.6,3.1,1,0.419,CSiS
2,15_9_I,2898.0,49.52,0.6559999999999999,0.5,8.45,3.2,1,0.387,CSiS
2,15_9_I,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355,CSiS
2,15_9_I,2899.0,51.74,0.633,1.7,8.85,3.3,1,0.32299999999999995,CSiS
